user_id,product_id,event_type,timestamp,weight
9,777,click,2026-04-22 17:42:07.601605,2
9,402,add_to_cart,2026-04-22 17:42:07.601651,5
9,428,purchase,2026-04-22 17:42:07.601828,10
9,369,click,2026-04-22 17:42:07.601883,2
9,560,view,2026-04-22 17:42:07.601951,1
9,235,click,2026-04-22 17:42:07.602002,2
9,470,add_to_cart,2026-04-22 17:42:07.602049,5
9,384,view,2026-04-22 17:42:07.602096,1
9,141,view,2026-04-22 17:42:07.602142,1
9,671,click,2026-04-22 17:42:07.602196,2
9,14,click,2026-04-22 17:42:07.602253,2
9,540,add_to_cart,2026-04-22 17:42:07.602310,5
9,466,view,2026-04-22 17:42:07.602367,1
10,442,view,2026-04-22 17:42:07.607165,1
10,213,view,2026-04-22 17:42:07.607263,1
10,510,click,2026-04-22 17:42:07.607378,2
10,510,add_to_cart,2026-04-22 17:42:07.607462,5
10,144,view,2026-04-22 17:42:07.607537,1
10,179,view,2026-04-22 17:42:07.607610,1
10,348,add_to_cart,2026-04-22 17:42:07.607696,5
10,14,view,2026-04-22 17:42:07.607766,1
10,113,click,2026-04-22 17:42:07.607835,2
10,215,click,2026-04-22 17:42:07.607904,2
10,259,view,2026-04-22 17:42:07.610257,1
10,388,view,2026-04-22 17:42:07.610420,1
10,104,view,2026-04-22 17:42:07.610501,1
10,64,click,2026-04-22 17:42:07.610569,2
10,179,view,2026-04-22 17:42:07.610635,1
11,491,click,2026-04-22 17:42:07.622773,2
11,241,view,2026-04-22 17:42:07.622876,1
11,107,view,2026-04-22 17:42:07.622956,1
11,500,view,2026-04-22 17:42:07.623033,1
11,393,view,2026-04-22 17:42:07.623096,1
11,599,click,2026-04-22 17:42:07.623160,2
11,16,view,2026-04-22 17:42:07.623224,1
11,379,view,2026-04-22 17:42:07.625342,1
11,32,view,2026-04-22 17:42:07.625689,1
11,86,view,2026-04-22 17:42:07.625777,1
11,341,view,2026-04-22 17:42:07.625893,1
11,586,click,2026-04-22 17:42:07.625959,2
11,489,click,2026-04-22 17:42:07.626024,2
11,383,view,2026-04-22 17:42:07.626085,1
11,55,add_to_cart,2026-04-22 17:42:07.626146,5
11,195,view,2026-04-22 17:42:07.626225,1
11,347,view,2026-04-22 17:42:07.626300,1
11,526,view,2026-04-22 17:42:07.626374,1
11,701,view,2026-04-22 17:42:07.626448,1
11,611,add_to_cart,2026-04-22 17:42:07.626522,5
11,717,view,2026-04-22 17:42:07.626597,1
11,159,purchase,2026-04-22 17:42:07.626672,10
11,31,click,2026-04-22 17:42:07.626748,2
11,393,purchase,2026-04-22 17:42:07.626823,10
11,556,click,2026-04-22 17:42:07.626897,2
11,797,add_to_cart,2026-04-22 17:42:07.626970,5
11,703,add_to_cart,2026-04-22 17:42:07.627043,5
11,732,view,2026-04-22 17:42:07.627115,1
12,569,view,2026-04-22 17:42:07.630048,1
12,672,view,2026-04-22 17:42:07.630168,1
12,409,click,2026-04-22 17:42:07.630248,2
12,184,view,2026-04-22 17:42:07.630322,1
12,173,add_to_cart,2026-04-22 17:42:07.630397,5
12,207,add_to_cart,2026-04-22 17:42:07.630471,5
12,480,view,2026-04-22 17:42:07.630545,1
12,467,click,2026-04-22 17:42:07.630622,2
12,594,view,2026-04-22 17:42:07.630698,1
12,56,view,2026-04-22 17:42:07.630774,1
12,127,view,2026-04-22 17:42:07.630856,1
12,386,view,2026-04-22 17:42:07.630936,1
12,252,click,2026-04-22 17:42:07.631022,2
12,324,add_to_cart,2026-04-22 17:42:07.631089,5
12,265,click,2026-04-22 17:42:07.631167,2
12,643,click,2026-04-22 17:42:07.631237,2
12,638,view,2026-04-22 17:42:07.631300,1
12,314,view,2026-04-22 17:42:07.631359,1
12,409,view,2026-04-22 17:42:07.631416,1
12,799,purchase,2026-04-22 17:42:07.631474,10
13,737,view,2026-04-22 17:42:07.633754,1
13,80,purchase,2026-04-22 17:42:07.633852,10
13,211,view,2026-04-22 17:42:07.633958,1
13,72,view,2026-04-22 17:42:07.634261,1
13,623,view,2026-04-22 17:42:07.634343,1
13,415,click,2026-04-22 17:42:07.634419,2
13,546,view,2026-04-22 17:42:07.634494,1
13,636,click,2026-04-22 17:42:07.634552,2
13,599,view,2026-04-22 17:42:07.634611,1
13,272,click,2026-04-22 17:42:07.634669,2
13,340,add_to_cart,2026-04-22 17:42:07.634726,5
13,308,view,2026-04-22 17:42:07.634782,1
13,483,view,2026-04-22 17:42:07.634839,1
13,673,click,2026-04-22 17:42:07.634896,2
13,555,view,2026-04-22 17:42:07.634954,1
13,232,view,2026-04-22 17:42:07.635009,1
13,517,add_to_cart,2026-04-22 17:42:07.635066,5
13,271,view,2026-04-22 17:42:07.635122,1
13,188,click,2026-04-22 17:42:07.635178,2
13,556,view,2026-04-22 17:42:07.635235,1
13,189,view,2026-04-22 17:42:07.635290,1
13,176,view,2026-04-22 17:42:07.635346,1
13,175,purchase,2026-04-22 17:42:07.635402,10
13,267,click,2026-04-22 17:42:07.635458,2
13,65,click,2026-04-22 17:42:07.635514,2
13,719,add_to_cart,2026-04-22 17:42:07.635569,5
13,456,view,2026-04-22 17:42:07.635644,1
13,643,view,2026-04-22 17:42:07.635705,1
14,616,click,2026-04-22 17:42:07.639660,2
14,363,purchase,2026-04-22 17:42:07.639720,10
14,397,click,2026-04-22 17:42:07.639770,2
14,632,add_to_cart,2026-04-22 17:42:07.639818,5
14,42,click,2026-04-22 17:42:07.639864,2
14,327,purchase,2026-04-22 17:42:07.639910,10
14,778,click,2026-04-22 17:42:07.639957,2
14,593,view,2026-04-22 17:42:07.640004,1
14,280,add_to_cart,2026-04-22 17:42:07.640050,5
14,54,click,2026-04-22 17:42:07.640628,2
15,572,purchase,2026-04-22 17:42:07.642753,10
15,482,click,2026-04-22 17:42:07.642811,2
15,544,click,2026-04-22 17:42:07.642859,2
15,378,add_to_cart,2026-04-22 17:42:07.642908,5
15,22,view,2026-04-22 17:42:07.642955,1
15,34,view,2026-04-22 17:42:07.643005,1
15,109,view,2026-04-22 17:42:07.643225,1
15,466,view,2026-04-22 17:42:07.643294,1
15,742,view,2026-04-22 17:42:07.643359,1
15,458,click,2026-04-22 17:42:07.643425,2
15,423,view,2026-04-22 17:42:07.643476,1
15,441,purchase,2026-04-22 17:42:07.643524,10
15,771,add_to_cart,2026-04-22 17:42:07.643571,5
15,385,view,2026-04-22 17:42:07.643635,1
15,484,view,2026-04-22 17:42:07.643681,1
15,708,click,2026-04-22 17:42:07.643728,2
15,304,click,2026-04-22 17:42:07.643781,2
15,536,view,2026-04-22 17:42:07.643829,1
15,22,click,2026-04-22 17:42:07.643875,2
15,377,view,2026-04-22 17:42:07.643921,1
16,606,click,2026-04-22 17:42:07.645251,2
16,630,view,2026-04-22 17:42:07.645307,1
16,21,click,2026-04-22 17:42:07.645356,2
16,521,click,2026-04-22 17:42:07.645404,2
16,21,click,2026-04-22 17:42:07.645451,2
16,221,view,2026-04-22 17:42:07.645501,1
16,355,click,2026-04-22 17:42:07.645548,2
16,657,click,2026-04-22 17:42:07.645594,2
16,198,add_to_cart,2026-04-22 17:42:07.645659,5
16,799,view,2026-04-22 17:42:07.645709,1
16,92,click,2026-04-22 17:42:07.645757,2
17,75,click,2026-04-22 17:42:07.647674,2
17,178,click,2026-04-22 17:42:07.647749,2
17,144,view,2026-04-22 17:42:07.647824,1
17,341,click,2026-04-22 17:42:07.647887,2
17,159,click,2026-04-22 17:42:07.647956,2
17,317,add_to_cart,2026-04-22 17:42:07.648122,5
17,6,view,2026-04-22 17:42:07.648197,1
17,433,purchase,2026-04-22 17:42:07.648256,10
18,643,click,2026-04-22 17:42:07.649912,2
18,708,view,2026-04-22 17:42:07.650005,1
18,134,view,2026-04-22 17:42:07.650086,1
18,454,view,2026-04-22 17:42:07.650150,1
18,133,view,2026-04-22 17:42:07.650227,1
18,67,purchase,2026-04-22 17:42:07.650304,10
18,719,view,2026-04-22 17:42:07.650380,1
18,696,view,2026-04-22 17:42:07.650457,1
18,684,view,2026-04-22 17:42:07.650533,1
18,568,view,2026-04-22 17:42:07.650697,1
18,568,view,2026-04-22 17:42:07.650797,1
18,349,click,2026-04-22 17:42:07.650878,2
18,792,view,2026-04-22 17:42:07.650956,1
18,760,add_to_cart,2026-04-22 17:42:07.651052,5
18,446,add_to_cart,2026-04-22 17:42:07.651130,5
18,322,view,2026-04-22 17:42:07.651213,1
18,252,view,2026-04-22 17:42:07.651291,1
19,28,view,2026-04-22 17:42:07.653550,1
19,664,click,2026-04-22 17:42:07.653736,2
19,31,view,2026-04-22 17:42:07.653807,1
19,431,view,2026-04-22 17:42:07.653856,1
19,738,add_to_cart,2026-04-22 17:42:07.653903,5
19,766,view,2026-04-22 17:42:07.653962,1
19,618,view,2026-04-22 17:42:07.654145,1
19,535,add_to_cart,2026-04-22 17:42:07.654305,5
19,563,click,2026-04-22 17:42:07.654380,2
19,684,view,2026-04-22 17:42:07.654447,1
19,551,view,2026-04-22 17:42:07.654508,1
19,218,view,2026-04-22 17:42:07.654569,1
19,767,view,2026-04-22 17:42:07.654658,1
19,688,view,2026-04-22 17:42:07.654721,1
19,433,view,2026-04-22 17:42:07.654783,1
19,43,view,2026-04-22 17:42:07.654844,1
19,567,add_to_cart,2026-04-22 17:42:07.654903,5
19,469,view,2026-04-22 17:42:07.654961,1
19,712,view,2026-04-22 17:42:07.655019,1
19,142,view,2026-04-22 17:42:07.655078,1
19,745,view,2026-04-22 17:42:07.655277,1
19,159,click,2026-04-22 17:42:07.655381,2
19,413,purchase,2026-04-22 17:42:07.655458,10
19,10,click,2026-04-22 17:42:07.655512,2
19,399,view,2026-04-22 17:42:07.655559,1
19,406,view,2026-04-22 17:42:07.655606,1
19,503,add_to_cart,2026-04-22 17:42:07.655653,5
19,510,click,2026-04-22 17:42:07.655697,2
20,1,view,2026-04-22 17:42:07.658227,1
20,256,add_to_cart,2026-04-22 17:42:07.658351,5
20,469,view,2026-04-22 17:42:07.658434,1
20,43,purchase,2026-04-22 17:42:07.658519,10
20,626,click,2026-04-22 17:42:07.658595,2
20,572,view,2026-04-22 17:42:07.658680,1
20,170,click,2026-04-22 17:42:07.658765,2
20,541,view,2026-04-22 17:42:07.658855,1
20,674,view,2026-04-22 17:42:07.658940,1
20,395,view,2026-04-22 17:42:07.659023,1
20,438,click,2026-04-22 17:42:07.659104,2
20,759,click,2026-04-22 17:42:07.659180,2
20,175,view,2026-04-22 17:42:07.659259,1
20,349,view,2026-04-22 17:42:07.659339,1
20,344,purchase,2026-04-22 17:42:07.659418,10
20,19,click,2026-04-22 17:42:07.659496,2
21,512,view,2026-04-22 17:42:07.661308,1
21,660,view,2026-04-22 17:42:07.661364,1
21,444,view,2026-04-22 17:42:07.661427,1
21,264,view,2026-04-22 17:42:07.661498,1
21,352,click,2026-04-22 17:42:07.661564,2
21,619,click,2026-04-22 17:42:07.661625,2
21,535,click,2026-04-22 17:42:07.661683,2
21,221,view,2026-04-22 17:42:07.661738,1
21,661,add_to_cart,2026-04-22 17:42:07.661788,5
21,632,click,2026-04-22 17:42:07.661856,2
21,285,click,2026-04-22 17:42:07.661902,2
21,635,click,2026-04-22 17:42:07.661951,2
21,536,click,2026-04-22 17:42:07.662042,2
21,465,add_to_cart,2026-04-22 17:42:07.662165,5
21,508,click,2026-04-22 17:42:07.662239,2
21,204,add_to_cart,2026-04-22 17:42:07.662305,5
21,310,view,2026-04-22 17:42:07.662388,1
21,231,click,2026-04-22 17:42:07.662447,2
21,541,click,2026-04-22 17:42:07.662503,2
21,459,click,2026-04-22 17:42:07.662559,2
22,245,view,2026-04-22 17:42:07.664143,1
22,115,click,2026-04-22 17:42:07.664219,2
22,211,view,2026-04-22 17:42:07.664279,1
22,552,add_to_cart,2026-04-22 17:42:07.664339,5
22,392,view,2026-04-22 17:42:07.664397,1
22,111,purchase,2026-04-22 17:42:07.664454,10
22,298,view,2026-04-22 17:42:07.664521,1
22,793,click,2026-04-22 17:42:07.664602,2
22,447,view,2026-04-22 17:42:07.664680,1
22,687,click,2026-04-22 17:42:07.664748,2
22,696,view,2026-04-22 17:42:07.664815,1
22,707,view,2026-04-22 17:42:07.664883,1
22,397,click,2026-04-22 17:42:07.664951,2
22,649,click,2026-04-22 17:42:07.665016,2
22,388,click,2026-04-22 17:42:07.665100,2
22,441,click,2026-04-22 17:42:07.665162,2
22,146,view,2026-04-22 17:42:07.665218,1
22,91,click,2026-04-22 17:42:07.665274,2
22,546,view,2026-04-22 17:42:07.665330,1
22,396,view,2026-04-22 17:42:07.665386,1
22,568,view,2026-04-22 17:42:07.665442,1
22,115,click,2026-04-22 17:42:07.665501,2
22,104,view,2026-04-22 17:42:07.665592,1
22,187,view,2026-04-22 17:42:07.665675,1
22,315,view,2026-04-22 17:42:07.665747,1
22,643,view,2026-04-22 17:42:07.665822,1
22,217,view,2026-04-22 17:42:07.665883,1
23,464,view,2026-04-22 17:42:07.667438,1
23,83,click,2026-04-22 17:42:07.667505,2
23,544,view,2026-04-22 17:42:07.667563,1
23,157,add_to_cart,2026-04-22 17:42:07.667621,5
23,742,view,2026-04-22 17:42:07.667679,1
23,600,click,2026-04-22 17:42:07.667736,2
23,421,view,2026-04-22 17:42:07.667792,1
23,702,add_to_cart,2026-04-22 17:42:07.667849,5
23,118,click,2026-04-22 17:42:07.667905,2
23,374,click,2026-04-22 17:42:07.667960,2
23,702,view,2026-04-22 17:42:07.668021,1
23,393,view,2026-04-22 17:42:07.668076,1
23,555,view,2026-04-22 17:42:07.668133,1
23,436,click,2026-04-22 17:42:07.668242,2
23,645,click,2026-04-22 17:42:07.668382,2
23,356,click,2026-04-22 17:42:07.668523,2
23,246,view,2026-04-22 17:42:07.668624,1
23,147,view,2026-04-22 17:42:07.669071,1
23,144,click,2026-04-22 17:42:07.669125,2
23,339,view,2026-04-22 17:42:07.669174,1
23,482,add_to_cart,2026-04-22 17:42:07.669220,5
23,55,view,2026-04-22 17:42:07.669294,1
23,28,view,2026-04-22 17:42:07.669344,1
23,758,add_to_cart,2026-04-22 17:42:07.669392,5
23,72,view,2026-04-22 17:42:07.669621,1
24,292,click,2026-04-22 17:42:07.671725,2
24,26,click,2026-04-22 17:42:07.671796,2
24,782,click,2026-04-22 17:42:07.671857,2
24,84,view,2026-04-22 17:42:07.671916,1
24,559,click,2026-04-22 17:42:07.671974,2
24,476,view,2026-04-22 17:42:07.672030,1
24,350,view,2026-04-22 17:42:07.672086,1
24,561,view,2026-04-22 17:42:07.672161,1
24,605,view,2026-04-22 17:42:07.672255,1
24,252,add_to_cart,2026-04-22 17:42:07.672466,5
24,620,view,2026-04-22 17:42:07.672563,1
24,212,view,2026-04-22 17:42:07.672635,1
24,86,click,2026-04-22 17:42:07.672706,2
24,153,click,2026-04-22 17:42:07.672774,2
24,323,view,2026-04-22 17:42:07.672846,1
24,222,add_to_cart,2026-04-22 17:42:07.672903,5
24,431,add_to_cart,2026-04-22 17:42:07.672960,5
24,247,view,2026-04-22 17:42:07.673016,1
24,445,view,2026-04-22 17:42:07.673071,1
24,132,view,2026-04-22 17:42:07.673126,1
24,682,purchase,2026-04-22 17:42:07.673181,10
24,797,click,2026-04-22 17:42:07.673239,2
24,534,click,2026-04-22 17:42:07.673296,2
24,116,view,2026-04-22 17:42:07.673353,1
24,608,view,2026-04-22 17:42:07.673408,1
24,402,view,2026-04-22 17:42:07.673464,1
24,319,view,2026-04-22 17:42:07.673519,1
24,457,add_to_cart,2026-04-22 17:42:07.673574,5
24,479,add_to_cart,2026-04-22 17:42:07.673640,5
25,90,click,2026-04-22 17:42:07.675309,2
25,675,add_to_cart,2026-04-22 17:42:07.675376,5
25,503,click,2026-04-22 17:42:07.675435,2
25,669,view,2026-04-22 17:42:07.675505,1
25,738,view,2026-04-22 17:42:07.675579,1
25,279,add_to_cart,2026-04-22 17:42:07.675642,5
25,735,add_to_cart,2026-04-22 17:42:07.675699,5
25,252,click,2026-04-22 17:42:07.675756,2
26,35,add_to_cart,2026-04-22 17:42:07.677069,5
26,139,view,2026-04-22 17:42:07.677135,1
26,29,click,2026-04-22 17:42:07.677194,2
26,280,add_to_cart,2026-04-22 17:42:07.677252,5
26,604,view,2026-04-22 17:42:07.677314,1
26,366,click,2026-04-22 17:42:07.677370,2
26,330,click,2026-04-22 17:42:07.677426,2
26,552,view,2026-04-22 17:42:07.677482,1
26,117,add_to_cart,2026-04-22 17:42:07.677550,5
26,798,view,2026-04-22 17:42:07.677618,1
26,436,view,2026-04-22 17:42:07.677686,1
26,207,click,2026-04-22 17:42:07.677756,2
26,234,add_to_cart,2026-04-22 17:42:07.677826,5
26,82,view,2026-04-22 17:42:07.677892,1
26,234,add_to_cart,2026-04-22 17:42:07.677958,5
26,780,click,2026-04-22 17:42:07.678025,2
26,225,click,2026-04-22 17:42:07.678091,2
27,594,click,2026-04-22 17:42:07.679404,2
27,514,add_to_cart,2026-04-22 17:42:07.679472,5
27,1,view,2026-04-22 17:42:07.679532,1
27,409,view,2026-04-22 17:42:07.679590,1
27,330,click,2026-04-22 17:42:07.679647,2
27,723,click,2026-04-22 17:42:07.679705,2
27,606,view,2026-04-22 17:42:07.679762,1
28,725,purchase,2026-04-22 17:42:07.681557,10
28,3,click,2026-04-22 17:42:07.681627,2
28,545,view,2026-04-22 17:42:07.681687,1
28,71,click,2026-04-22 17:42:07.681746,2
28,327,view,2026-04-22 17:42:07.681802,1
28,98,view,2026-04-22 17:42:07.681859,1
28,765,view,2026-04-22 17:42:07.681916,1
28,59,view,2026-04-22 17:42:07.681973,1
28,610,view,2026-04-22 17:42:07.682030,1
28,398,view,2026-04-22 17:42:07.682085,1
28,689,click,2026-04-22 17:42:07.682166,2
28,49,click,2026-04-22 17:42:07.682226,2
28,269,add_to_cart,2026-04-22 17:42:07.682379,5
28,541,click,2026-04-22 17:42:07.682483,2
28,533,click,2026-04-22 17:42:07.682560,2
28,622,click,2026-04-22 17:42:07.682631,2
28,5,view,2026-04-22 17:42:07.682698,1
28,454,view,2026-04-22 17:42:07.682756,1
28,651,view,2026-04-22 17:42:07.682811,1
28,465,view,2026-04-22 17:42:07.682867,1
29,776,view,2026-04-22 17:42:07.684692,1
29,742,view,2026-04-22 17:42:07.684761,1
29,654,view,2026-04-22 17:42:07.684820,1
29,617,view,2026-04-22 17:42:07.684878,1
29,421,click,2026-04-22 17:42:07.684935,2
29,440,view,2026-04-22 17:42:07.684993,1
29,107,view,2026-04-22 17:42:07.685051,1
29,72,add_to_cart,2026-04-22 17:42:07.685107,5
29,611,view,2026-04-22 17:42:07.685162,1
29,75,view,2026-04-22 17:42:07.685245,1
29,617,add_to_cart,2026-04-22 17:42:07.685336,5
29,448,click,2026-04-22 17:42:07.685393,2
29,354,view,2026-04-22 17:42:07.685449,1
29,72,view,2026-04-22 17:42:07.685505,1
29,341,view,2026-04-22 17:42:07.685561,1
29,768,click,2026-04-22 17:42:07.685654,2
29,107,add_to_cart,2026-04-22 17:42:07.685831,5
29,196,view,2026-04-22 17:42:07.685913,1
29,765,click,2026-04-22 17:42:07.685971,2
29,601,view,2026-04-22 17:42:07.686054,1
29,625,click,2026-04-22 17:42:07.686800,2
29,406,view,2026-04-22 17:42:07.687134,1
29,308,click,2026-04-22 17:42:07.687720,2
29,352,view,2026-04-22 17:42:07.688209,1
29,356,view,2026-04-22 17:42:07.688644,1
29,156,view,2026-04-22 17:42:07.688769,1
29,597,view,2026-04-22 17:42:07.688854,1
30,77,view,2026-04-22 17:42:07.690967,1
30,142,view,2026-04-22 17:42:07.691036,1
30,366,add_to_cart,2026-04-22 17:42:07.691095,5
30,385,click,2026-04-22 17:42:07.691152,2
30,144,click,2026-04-22 17:42:07.691208,2
30,299,view,2026-04-22 17:42:07.691285,1
30,362,view,2026-04-22 17:42:07.691344,1
30,499,click,2026-04-22 17:42:07.691400,2
30,356,view,2026-04-22 17:42:07.691456,1
30,349,purchase,2026-04-22 17:42:07.691511,10
30,271,add_to_cart,2026-04-22 17:42:07.691566,5
30,599,view,2026-04-22 17:42:07.691621,1
30,379,purchase,2026-04-22 17:42:07.691677,10
30,611,add_to_cart,2026-04-22 17:42:07.691736,5
30,520,view,2026-04-22 17:42:07.691815,1
30,337,purchase,2026-04-22 17:42:07.691873,10
30,469,view,2026-04-22 17:42:07.691931,1
31,107,view,2026-04-22 17:42:07.693752,1
31,235,view,2026-04-22 17:42:07.693851,1
31,122,view,2026-04-22 17:42:07.693919,1
31,604,view,2026-04-22 17:42:07.693977,1
31,168,view,2026-04-22 17:42:07.694033,1
31,684,view,2026-04-22 17:42:07.694090,1
31,714,view,2026-04-22 17:42:07.694146,1
31,352,view,2026-04-22 17:42:07.694201,1
31,536,add_to_cart,2026-04-22 17:42:07.694255,5
31,225,view,2026-04-22 17:42:07.694309,1
31,226,view,2026-04-22 17:42:07.694434,1
31,143,click,2026-04-22 17:42:07.694494,2
31,601,view,2026-04-22 17:42:07.694550,1
31,407,purchase,2026-04-22 17:42:07.694606,10
31,95,add_to_cart,2026-04-22 17:42:07.694660,5
31,594,add_to_cart,2026-04-22 17:42:07.694715,5
31,678,click,2026-04-22 17:42:07.694781,2
31,85,add_to_cart,2026-04-22 17:42:07.694838,5
31,61,add_to_cart,2026-04-22 17:42:07.694896,5
32,650,view,2026-04-22 17:42:07.696648,1
